#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C3021	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3169	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C318	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C32	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3222	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3267	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3323	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3337	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3422	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3492	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3547	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3582	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3666	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3667	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3757	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C3967	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4009	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4059	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4103	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4166	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4222	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4338	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4351	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4382	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4405	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4458	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4486	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4496	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C453	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4596	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4614	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4675	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C47	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4706	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C4933	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5047	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5060	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5210	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5214	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5296	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5319	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5345	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5375	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5402	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5432	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5462	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5468	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5470	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5476	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5515	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5530	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5557	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5558	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5574	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5593	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5637	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C572	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C5958	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6018	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C602	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6020	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6081	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6083	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6094	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6112	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6116	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6237	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6295	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6296	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C633	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6356	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6363	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6424	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6435	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C647	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6476	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6545	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6553	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6558	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6584	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C661	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6662	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6684	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6779	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6864	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6899	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6906	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6910	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C6923	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7083	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7123	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7215	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7237	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7300	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7318	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7357	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7392	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7428	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7477	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7542	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7667	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7679	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7689	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7745	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7774	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7777	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C783	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7838	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7871	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C794	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C7961	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8029	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C803	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8030	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8033	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C804	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8063	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8066	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8068	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8110	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8173	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8317	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8334	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8375	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8397	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C849	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8537	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8632	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8654	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8756	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8831	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8860	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8891	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C8928	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C90	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9122	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9146	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9172	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9185	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9195	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9203	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9204	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9237	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9354	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9358	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9415	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9470	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9614	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9678	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9732	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9778	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C980	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C983	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9832	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9858	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9873	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9898	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9901	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C9910	output/solid_bin/bins/ori_result_0.bin_reclustered_1710.bin
RL|S1|C100	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10004	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10014	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10020	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10040	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10095	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1010	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10110	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10117	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10129	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1015	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10157	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10183	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10188	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10193	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C102	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10255	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10259	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10262	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10269	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10278	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10294	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10297	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10302	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10309	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1035	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10356	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10358	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10364	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10453	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10500	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10517	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1052	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10523	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10557	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10575	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10576	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10600	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10607	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10655	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10661	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10705	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10749	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10759	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10798	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1083	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10842	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10868	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10888	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1089	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10912	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10916	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10918	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10922	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C10984	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11006	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11014	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11033	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11061	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11068	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11093	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11121	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11126	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11136	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11147	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1116	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11183	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11187	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11193	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11208	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11211	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11223	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11227	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11245	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11250	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11272	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11273	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1133	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11340	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11346	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11360	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11395	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11409	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11430	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11459	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11468	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11493	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11510	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11514	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1153	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11552	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11563	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11564	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11593	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11597	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11601	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11602	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11633	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11652	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11656	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11682	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11718	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11748	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11786	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11857	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11932	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11943	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11953	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11965	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C11969	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1197	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12033	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12045	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12059	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12067	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12144	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12145	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1219	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12192	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12212	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12288	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12293	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12300	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12304	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1233	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12359	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12378	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12389	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12430	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12457	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12470	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12471	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12491	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12537	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12543	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12562	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12564	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12595	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12661	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12664	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12672	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12687	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12689	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1271	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1273	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12737	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1275	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12755	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12767	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12794	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12828	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12895	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12898	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12904	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12905	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12988	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C12992	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C130	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13021	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13033	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13060	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13064	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13088	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13089	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13091	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13102	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13115	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13128	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13165	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13186	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13198	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13211	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13219	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13221	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13236	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13250	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13260	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13318	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13341	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13366	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13413	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13418	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13453	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1349	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13490	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13515	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13518	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13525	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13531	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13532	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13535	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13589	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13606	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13614	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13615	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13627	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13629	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1364	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13671	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13682	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13685	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13706	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13741	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13753	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13761	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13765	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1379	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13793	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13795	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13798	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13799	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13818	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13840	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13845	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13849	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1387	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13882	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13885	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1391	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13959	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C13967	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C14001	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C14032	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C1404	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C14049	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C14084	output/solid_bin/bins/ori_result_2067.bin
RL|S1|C14099	output/solid_bin/bins/ori_result_2067.bin
