#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C2609	output/vamb_depth/bins/1392.fna
RL|S1|C9597	output/vamb_depth/bins/1392.fna
RL|S1|C18231	output/vamb_depth/bins/1392.fna
RL|S1|C754	output/vamb_depth/bins/1392.fna
RL|S1|C14038	output/vamb_depth/bins/1392.fna
RL|S1|C13062	output/vamb_depth/bins/1392.fna
RL|S1|C358	output/vamb_depth/bins/1392.fna
RL|S1|C3658	output/vamb_depth/bins/1392.fna
RL|S1|C16026	output/vamb_depth/bins/1392.fna
RL|S1|C381	output/vamb_depth/bins/1392.fna
RL|S1|C1605	output/vamb_depth/bins/1392.fna
RL|S1|C12331	output/vamb_depth/bins/1392.fna
RL|S1|C12147	output/vamb_depth/bins/1392.fna
RL|S1|C6248	output/vamb_depth/bins/1392.fna
RL|S1|C15556	output/vamb_depth/bins/1392.fna
RL|S1|C9338	output/vamb_depth/bins/1392.fna
RL|S1|C4184	output/vamb_depth/bins/1392.fna
RL|S1|C1355	output/vamb_depth/bins/1392.fna
RL|S1|C18647	output/vamb_depth/bins/1392.fna
RL|S1|C2276	output/vamb_depth/bins/1392.fna
RL|S1|C7911	output/vamb_depth/bins/1392.fna
RL|S1|C13424	output/vamb_depth/bins/1392.fna
RL|S1|C17970	output/vamb_depth/bins/1392.fna
RL|S1|C12126	output/vamb_depth/bins/1392.fna
RL|S1|C15329	output/vamb_depth/bins/1392.fna
RL|S1|C2427	output/vamb_depth/bins/1392.fna
RL|S1|C9490	output/vamb_depth/bins/1392.fna
RL|S1|C2998	output/vamb_depth/bins/1392.fna
RL|S1|C4417	output/vamb_depth/bins/1392.fna
RL|S1|C10556	output/vamb_depth/bins/1392.fna
RL|S1|C18441	output/vamb_depth/bins/1392.fna
RL|S1|C277	output/vamb_depth/bins/1392.fna
RL|S1|C3068	output/vamb_depth/bins/1392.fna
RL|S1|C8671	output/vamb_depth/bins/1392.fna
RL|S1|C8260	output/vamb_depth/bins/1392.fna
RL|S1|C16609	output/vamb_depth/bins/1392.fna
RL|S1|C3789	output/vamb_depth/bins/1392.fna
RL|S1|C16688	output/vamb_depth/bins/1392.fna
RL|S1|C18198	output/vamb_depth/bins/1392.fna
RL|S1|C14466	output/vamb_depth/bins/1392.fna
RL|S1|C2904	output/vamb_depth/bins/1392.fna
RL|S1|C1486	output/vamb_depth/bins/1392.fna
RL|S1|C8201	output/vamb_depth/bins/1392.fna
RL|S1|C16323	output/vamb_depth/bins/1392.fna
RL|S1|C11848	output/vamb_depth/bins/1392.fna
RL|S1|C3067	output/vamb_depth/bins/1392.fna
RL|S1|C1705	output/vamb_depth/bins/1392.fna
RL|S1|C10901	output/vamb_depth/bins/1392.fna
RL|S1|C11074	output/vamb_depth/bins/1392.fna
RL|S1|C5056	output/vamb_depth/bins/1392.fna
RL|S1|C16480	output/vamb_depth/bins/13986.fna
RL|S1|C8018	output/vamb_depth/bins/14049.fna
RL|S1|C6307	output/vamb_depth/bins/14311.fna
RL|S1|C5544	output/vamb_depth/bins/14356.fna
RL|S1|C17173	output/vamb_depth/bins/14363.fna
RL|S1|C6230	output/vamb_depth/bins/14380.fna
RL|S1|C777	output/vamb_depth/bins/14450.fna
RL|S1|C7932	output/vamb_depth/bins/14464.fna
RL|S1|C9654	output/vamb_depth/bins/14521.fna
RL|S1|C11461	output/vamb_depth/bins/14543.fna
RL|S1|C18816	output/vamb_depth/bins/14974.fna
RL|S1|C6651	output/vamb_depth/bins/15323.fna
RL|S1|C5002	output/vamb_depth/bins/15486.fna
RL|S1|C7463	output/vamb_depth/bins/15486.fna
RL|S1|C1284	output/vamb_depth/bins/15486.fna
RL|S1|C2687	output/vamb_depth/bins/15486.fna
RL|S1|C7782	output/vamb_depth/bins/15486.fna
RL|S1|C15649	output/vamb_depth/bins/15486.fna
RL|S1|C593	output/vamb_depth/bins/15486.fna
RL|S1|C8845	output/vamb_depth/bins/15486.fna
RL|S1|C11616	output/vamb_depth/bins/15486.fna
RL|S1|C17097	output/vamb_depth/bins/15486.fna
RL|S1|C12429	output/vamb_depth/bins/15486.fna
RL|S1|C10668	output/vamb_depth/bins/15486.fna
RL|S1|C4031	output/vamb_depth/bins/15486.fna
RL|S1|C8691	output/vamb_depth/bins/15486.fna
RL|S1|C2783	output/vamb_depth/bins/15486.fna
RL|S1|C10919	output/vamb_depth/bins/15486.fna
RL|S1|C17690	output/vamb_depth/bins/15486.fna
RL|S1|C11162	output/vamb_depth/bins/15486.fna
RL|S1|C3302	output/vamb_depth/bins/15486.fna
RL|S1|C5503	output/vamb_depth/bins/15486.fna
RL|S1|C14862	output/vamb_depth/bins/15486.fna
RL|S1|C1335	output/vamb_depth/bins/15486.fna
RL|S1|C14820	output/vamb_depth/bins/15486.fna
RL|S1|C574	output/vamb_depth/bins/15486.fna
RL|S1|C18436	output/vamb_depth/bins/15486.fna
RL|S1|C16264	output/vamb_depth/bins/15486.fna
RL|S1|C17166	output/vamb_depth/bins/15486.fna
RL|S1|C17928	output/vamb_depth/bins/15486.fna
RL|S1|C18139	output/vamb_depth/bins/15486.fna
RL|S1|C16958	output/vamb_depth/bins/15486.fna
RL|S1|C4186	output/vamb_depth/bins/15486.fna
RL|S1|C3284	output/vamb_depth/bins/15486.fna
RL|S1|C865	output/vamb_depth/bins/15486.fna
RL|S1|C17730	output/vamb_depth/bins/15486.fna
RL|S1|C2836	output/vamb_depth/bins/15486.fna
RL|S1|C2441	output/vamb_depth/bins/15486.fna
RL|S1|C15288	output/vamb_depth/bins/15486.fna
RL|S1|C7048	output/vamb_depth/bins/15486.fna
RL|S1|C16635	output/vamb_depth/bins/15486.fna
RL|S1|C15226	output/vamb_depth/bins/15486.fna
RL|S1|C5086	output/vamb_depth/bins/15486.fna
RL|S1|C15038	output/vamb_depth/bins/15486.fna
RL|S1|C17356	output/vamb_depth/bins/15486.fna
RL|S1|C18729	output/vamb_depth/bins/15486.fna
RL|S1|C14164	output/vamb_depth/bins/15486.fna
RL|S1|C7564	output/vamb_depth/bins/15486.fna
RL|S1|C13966	output/vamb_depth/bins/15486.fna
RL|S1|C12163	output/vamb_depth/bins/15486.fna
RL|S1|C1956	output/vamb_depth/bins/15486.fna
RL|S1|C745	output/vamb_depth/bins/15486.fna
RL|S1|C11738	output/vamb_depth/bins/15486.fna
RL|S1|C8510	output/vamb_depth/bins/15486.fna
RL|S1|C15697	output/vamb_depth/bins/15486.fna
RL|S1|C18964	output/vamb_depth/bins/15486.fna
RL|S1|C9263	output/vamb_depth/bins/15486.fna
RL|S1|C8482	output/vamb_depth/bins/15486.fna
RL|S1|C17768	output/vamb_depth/bins/15486.fna
RL|S1|C39	output/vamb_depth/bins/15486.fna
RL|S1|C17069	output/vamb_depth/bins/15486.fna
RL|S1|C1842	output/vamb_depth/bins/15486.fna
RL|S1|C333	output/vamb_depth/bins/15486.fna
RL|S1|C19084	output/vamb_depth/bins/15486.fna
RL|S1|C6474	output/vamb_depth/bins/15486.fna
RL|S1|C11130	output/vamb_depth/bins/15486.fna
RL|S1|C10081	output/vamb_depth/bins/15486.fna
RL|S1|C16008	output/vamb_depth/bins/15486.fna
RL|S1|C17189	output/vamb_depth/bins/15486.fna
RL|S1|C3137	output/vamb_depth/bins/15486.fna
RL|S1|C3625	output/vamb_depth/bins/15486.fna
RL|S1|C10820	output/vamb_depth/bins/15542.fna
RL|S1|C723	output/vamb_depth/bins/1558.fna
RL|S1|C12200	output/vamb_depth/bins/15605.fna
RL|S1|C10008	output/vamb_depth/bins/15847.fna
RL|S1|C12000	output/vamb_depth/bins/15863.fna
RL|S1|C14159	output/vamb_depth/bins/15927.fna
RL|S1|C920	output/vamb_depth/bins/15932.fna
RL|S1|C18475	output/vamb_depth/bins/15934.fna
RL|S1|C6438	output/vamb_depth/bins/16102.fna
RL|S1|C14599	output/vamb_depth/bins/16196.fna
RL|S1|C18353	output/vamb_depth/bins/16196.fna
RL|S1|C4286	output/vamb_depth/bins/1620.fna
RL|S1|C18602	output/vamb_depth/bins/1620.fna
RL|S1|C6274	output/vamb_depth/bins/1620.fna
RL|S1|C6216	output/vamb_depth/bins/1620.fna
RL|S1|C15312	output/vamb_depth/bins/1620.fna
RL|S1|C13381	output/vamb_depth/bins/1620.fna
RL|S1|C14058	output/vamb_depth/bins/1620.fna
RL|S1|C19031	output/vamb_depth/bins/1620.fna
RL|S1|C15516	output/vamb_depth/bins/1620.fna
RL|S1|C6421	output/vamb_depth/bins/1620.fna
RL|S1|C12357	output/vamb_depth/bins/1620.fna
RL|S1|C1478	output/vamb_depth/bins/1620.fna
RL|S1|C9750	output/vamb_depth/bins/1620.fna
RL|S1|C2849	output/vamb_depth/bins/1620.fna
RL|S1|C19376	output/vamb_depth/bins/1620.fna
RL|S1|C543	output/vamb_depth/bins/1620.fna
RL|S1|C1747	output/vamb_depth/bins/1620.fna
RL|S1|C16689	output/vamb_depth/bins/1620.fna
RL|S1|C10179	output/vamb_depth/bins/1684.fna
RL|S1|C5986	output/vamb_depth/bins/1684.fna
RL|S1|C13326	output/vamb_depth/bins/1684.fna
RL|S1|C15450	output/vamb_depth/bins/1684.fna
RL|S1|C18544	output/vamb_depth/bins/1684.fna
RL|S1|C7175	output/vamb_depth/bins/1684.fna
RL|S1|C4030	output/vamb_depth/bins/1684.fna
RL|S1|C6056	output/vamb_depth/bins/1684.fna
RL|S1|C16061	output/vamb_depth/bins/1684.fna
RL|S1|C5234	output/vamb_depth/bins/1684.fna
RL|S1|C4823	output/vamb_depth/bins/1684.fna
RL|S1|C13074	output/vamb_depth/bins/1684.fna
RL|S1|C3971	output/vamb_depth/bins/1684.fna
RL|S1|C18298	output/vamb_depth/bins/1684.fna
RL|S1|C17198	output/vamb_depth/bins/1684.fna
RL|S1|C3799	output/vamb_depth/bins/1684.fna
RL|S1|C10359	output/vamb_depth/bins/1684.fna
RL|S1|C6162	output/vamb_depth/bins/1684.fna
RL|S1|C11896	output/vamb_depth/bins/1684.fna
RL|S1|C9123	output/vamb_depth/bins/1684.fna
RL|S1|C789	output/vamb_depth/bins/1684.fna
RL|S1|C7634	output/vamb_depth/bins/1684.fna
RL|S1|C8964	output/vamb_depth/bins/1684.fna
RL|S1|C18409	output/vamb_depth/bins/1684.fna
RL|S1|C6961	output/vamb_depth/bins/1684.fna
RL|S1|C12431	output/vamb_depth/bins/1684.fna
RL|S1|C3329	output/vamb_depth/bins/1684.fna
RL|S1|C3817	output/vamb_depth/bins/1684.fna
RL|S1|C15184	output/vamb_depth/bins/1684.fna
RL|S1|C13550	output/vamb_depth/bins/1684.fna
RL|S1|C1204	output/vamb_depth/bins/1684.fna
RL|S1|C1737	output/vamb_depth/bins/1684.fna
RL|S1|C13171	output/vamb_depth/bins/1684.fna
RL|S1|C15154	output/vamb_depth/bins/1684.fna
RL|S1|C11922	output/vamb_depth/bins/1684.fna
RL|S1|C16153	output/vamb_depth/bins/1684.fna
RL|S1|C15349	output/vamb_depth/bins/1684.fna
RL|S1|C5755	output/vamb_depth/bins/1684.fna
RL|S1|C1973	output/vamb_depth/bins/1684.fna
RL|S1|C12449	output/vamb_depth/bins/1684.fna
RL|S1|C4004	output/vamb_depth/bins/1684.fna
RL|S1|C825	output/vamb_depth/bins/1684.fna
RL|S1|C2290	output/vamb_depth/bins/1684.fna
RL|S1|C1186	output/vamb_depth/bins/1684.fna
RL|S1|C18554	output/vamb_depth/bins/1684.fna
RL|S1|C1487	output/vamb_depth/bins/1684.fna
RL|S1|C1665	output/vamb_depth/bins/1684.fna
RL|S1|C8494	output/vamb_depth/bins/1684.fna
RL|S1|C7240	output/vamb_depth/bins/1684.fna
RL|S1|C6322	output/vamb_depth/bins/1684.fna
RL|S1|C10534	output/vamb_depth/bins/1684.fna
RL|S1|C6209	output/vamb_depth/bins/1684.fna
RL|S1|C1991	output/vamb_depth/bins/1684.fna
RL|S1|C7222	output/vamb_depth/bins/1684.fna
RL|S1|C11898	output/vamb_depth/bins/1684.fna
RL|S1|C19498	output/vamb_depth/bins/1684.fna
RL|S1|C4175	output/vamb_depth/bins/1684.fna
RL|S1|C7649	output/vamb_depth/bins/17.fna
RL|S1|C15004	output/vamb_depth/bins/17.fna
RL|S1|C8853	output/vamb_depth/bins/17.fna
RL|S1|C12984	output/vamb_depth/bins/17.fna
RL|S1|C8307	output/vamb_depth/bins/17.fna
RL|S1|C12651	output/vamb_depth/bins/17.fna
RL|S1|C8185	output/vamb_depth/bins/17.fna
RL|S1|C10194	output/vamb_depth/bins/17.fna
RL|S1|C6982	output/vamb_depth/bins/17.fna
RL|S1|C3844	output/vamb_depth/bins/17.fna
RL|S1|C6491	output/vamb_depth/bins/17.fna
RL|S1|C669	output/vamb_depth/bins/17.fna
RL|S1|C4000	output/vamb_depth/bins/17.fna
RL|S1|C13286	output/vamb_depth/bins/17.fna
RL|S1|C13251	output/vamb_depth/bins/17.fna
RL|S1|C12305	output/vamb_depth/bins/17.fna
RL|S1|C15802	output/vamb_depth/bins/17.fna
RL|S1|C8534	output/vamb_depth/bins/17.fna
RL|S1|C13980	output/vamb_depth/bins/17.fna
RL|S1|C7027	output/vamb_depth/bins/17.fna
RL|S1|C5562	output/vamb_depth/bins/17.fna
RL|S1|C9516	output/vamb_depth/bins/17.fna
RL|S1|C13790	output/vamb_depth/bins/17.fna
RL|S1|C996	output/vamb_depth/bins/17.fna
RL|S1|C13040	output/vamb_depth/bins/17.fna
RL|S1|C18692	output/vamb_depth/bins/17.fna
RL|S1|C12966	output/vamb_depth/bins/17.fna
RL|S1|C6047	output/vamb_depth/bins/17.fna
RL|S1|C18432	output/vamb_depth/bins/17.fna
RL|S1|C6954	output/vamb_depth/bins/17.fna
RL|S1|C15347	output/vamb_depth/bins/17.fna
RL|S1|C4510	output/vamb_depth/bins/17.fna
RL|S1|C11734	output/vamb_depth/bins/17.fna
RL|S1|C2703	output/vamb_depth/bins/17.fna
RL|S1|C3064	output/vamb_depth/bins/17.fna
RL|S1|C15043	output/vamb_depth/bins/17.fna
RL|S1|C9234	output/vamb_depth/bins/17.fna
RL|S1|C10786	output/vamb_depth/bins/17.fna
RL|S1|C6367	output/vamb_depth/bins/17.fna
RL|S1|C3394	output/vamb_depth/bins/17.fna
RL|S1|C14892	output/vamb_depth/bins/17.fna
RL|S1|C17288	output/vamb_depth/bins/17.fna
RL|S1|C2484	output/vamb_depth/bins/17.fna
RL|S1|C1541	output/vamb_depth/bins/17.fna
RL|S1|C18781	output/vamb_depth/bins/17.fna
RL|S1|C16917	output/vamb_depth/bins/17.fna
RL|S1|C9735	output/vamb_depth/bins/17.fna
RL|S1|C7645	output/vamb_depth/bins/17.fna
RL|S1|C683	output/vamb_depth/bins/17.fna
RL|S1|C12438	output/vamb_depth/bins/17.fna
RL|S1|C17468	output/vamb_depth/bins/17.fna
RL|S1|C5211	output/vamb_depth/bins/17.fna
RL|S1|C1799	output/vamb_depth/bins/17.fna
RL|S1|C6551	output/vamb_depth/bins/17.fna
RL|S1|C7641	output/vamb_depth/bins/17.fna
RL|S1|C1595	output/vamb_depth/bins/17.fna
RL|S1|C7413	output/vamb_depth/bins/17.fna
RL|S1|C1792	output/vamb_depth/bins/1818.fna
RL|S1|C12251	output/vamb_depth/bins/1818.fna
RL|S1|C3746	output/vamb_depth/bins/1818.fna
RL|S1|C2166	output/vamb_depth/bins/1818.fna
RL|S1|C441	output/vamb_depth/bins/1818.fna
RL|S1|C4287	output/vamb_depth/bins/1818.fna
RL|S1|C4639	output/vamb_depth/bins/1818.fna
RL|S1|C12231	output/vamb_depth/bins/1818.fna
RL|S1|C13832	output/vamb_depth/bins/1818.fna
RL|S1|C11458	output/vamb_depth/bins/1818.fna
RL|S1|C4239	output/vamb_depth/bins/1818.fna
RL|S1|C573	output/vamb_depth/bins/1818.fna
RL|S1|C15213	output/vamb_depth/bins/1818.fna
RL|S1|C7939	output/vamb_depth/bins/1818.fna
RL|S1|C4515	output/vamb_depth/bins/1818.fna
RL|S1|C737	output/vamb_depth/bins/1818.fna
RL|S1|C16075	output/vamb_depth/bins/1818.fna
RL|S1|C4944	output/vamb_depth/bins/1818.fna
RL|S1|C8717	output/vamb_depth/bins/1818.fna
RL|S1|C18561	output/vamb_depth/bins/1818.fna
RL|S1|C13613	output/vamb_depth/bins/1818.fna
RL|S1|C7032	output/vamb_depth/bins/1818.fna
RL|S1|C8893	output/vamb_depth/bins/1818.fna
RL|S1|C14746	output/vamb_depth/bins/1818.fna
RL|S1|C5781	output/vamb_depth/bins/1818.fna
RL|S1|C9297	output/vamb_depth/bins/1818.fna
RL|S1|C15179	output/vamb_depth/bins/1818.fna
RL|S1|C3907	output/vamb_depth/bins/1818.fna
RL|S1|C2825	output/vamb_depth/bins/1818.fna
RL|S1|C11044	output/vamb_depth/bins/1818.fna
RL|S1|C3823	output/vamb_depth/bins/1818.fna
RL|S1|C2246	output/vamb_depth/bins/1818.fna
RL|S1|C14533	output/vamb_depth/bins/1818.fna
RL|S1|C12247	output/vamb_depth/bins/1818.fna
RL|S1|C16993	output/vamb_depth/bins/1818.fna
RL|S1|C800	output/vamb_depth/bins/1818.fna
RL|S1|C10799	output/vamb_depth/bins/1818.fna
RL|S1|C7778	output/vamb_depth/bins/1818.fna
RL|S1|C3629	output/vamb_depth/bins/1818.fna
RL|S1|C1783	output/vamb_depth/bins/1818.fna
RL|S1|C5110	output/vamb_depth/bins/1818.fna
RL|S1|C11705	output/vamb_depth/bins/1818.fna
RL|S1|C9555	output/vamb_depth/bins/1818.fna
RL|S1|C13545	output/vamb_depth/bins/1818.fna
RL|S1|C13481	output/vamb_depth/bins/1818.fna
RL|S1|C6959	output/vamb_depth/bins/1818.fna
RL|S1|C19338	output/vamb_depth/bins/1818.fna
RL|S1|C19021	output/vamb_depth/bins/1818.fna
RL|S1|C157	output/vamb_depth/bins/1818.fna
RL|S1|C13288	output/vamb_depth/bins/1818.fna
RL|S1|C3113	output/vamb_depth/bins/1818.fna
RL|S1|C13931	output/vamb_depth/bins/1818.fna
RL|S1|C4774	output/vamb_depth/bins/1818.fna
RL|S1|C4589	output/vamb_depth/bins/1818.fna
RL|S1|C14933	output/vamb_depth/bins/1818.fna
RL|S1|C17318	output/vamb_depth/bins/1818.fna
RL|S1|C18702	output/vamb_depth/bins/1818.fna
RL|S1|C9336	output/vamb_depth/bins/1818.fna
RL|S1|C7462	output/vamb_depth/bins/1818.fna
RL|S1|C3440	output/vamb_depth/bins/1818.fna
RL|S1|C7666	output/vamb_depth/bins/1818.fna
RL|S1|C8144	output/vamb_depth/bins/1818.fna
RL|S1|C10692	output/vamb_depth/bins/1818.fna
RL|S1|C12166	output/vamb_depth/bins/1818.fna
RL|S1|C6484	output/vamb_depth/bins/1818.fna
RL|S1|C15724	output/vamb_depth/bins/1818.fna
RL|S1|C10854	output/vamb_depth/bins/1818.fna
RL|S1|C14360	output/vamb_depth/bins/1818.fna
RL|S1|C1656	output/vamb_depth/bins/1887.fna
RL|S1|C18717	output/vamb_depth/bins/2126.fna
RL|S1|C14974	output/vamb_depth/bins/222.fna
RL|S1|C4180	output/vamb_depth/bins/2340.fna
RL|S1|C12812	output/vamb_depth/bins/2340.fna
RL|S1|C1178	output/vamb_depth/bins/2340.fna
RL|S1|C4168	output/vamb_depth/bins/2340.fna
RL|S1|C13436	output/vamb_depth/bins/2340.fna
RL|S1|C10497	output/vamb_depth/bins/2340.fna
RL|S1|C6098	output/vamb_depth/bins/2340.fna
RL|S1|C4943	output/vamb_depth/bins/2506.fna
RL|S1|C17238	output/vamb_depth/bins/2532.fna
RL|S1|C5584	output/vamb_depth/bins/2680.fna
RL|S1|C15358	output/vamb_depth/bins/2739.fna
RL|S1|C6030	output/vamb_depth/bins/2741.fna
RL|S1|C1123	output/vamb_depth/bins/2939.fna
RL|S1|C12850	output/vamb_depth/bins/295.fna
RL|S1|C12697	output/vamb_depth/bins/2969.fna
RL|S1|C17022	output/vamb_depth/bins/3057.fna
RL|S1|C14301	output/vamb_depth/bins/3106.fna
RL|S1|C11102	output/vamb_depth/bins/3117.fna
RL|S1|C6431	output/vamb_depth/bins/3267.fna
RL|S1|C4393	output/vamb_depth/bins/3475.fna
RL|S1|C9131	output/vamb_depth/bins/3534.fna
RL|S1|C4845	output/vamb_depth/bins/3534.fna
RL|S1|C11452	output/vamb_depth/bins/3534.fna
RL|S1|C3737	output/vamb_depth/bins/3534.fna
RL|S1|C12531	output/vamb_depth/bins/3534.fna
RL|S1|C17806	output/vamb_depth/bins/3534.fna
RL|S1|C5401	output/vamb_depth/bins/3534.fna
RL|S1|C19446	output/vamb_depth/bins/3534.fna
RL|S1|C5760	output/vamb_depth/bins/3534.fna
RL|S1|C1074	output/vamb_depth/bins/3534.fna
RL|S1|C7205	output/vamb_depth/bins/3534.fna
RL|S1|C7483	output/vamb_depth/bins/3534.fna
RL|S1|C16996	output/vamb_depth/bins/3534.fna
RL|S1|C8305	output/vamb_depth/bins/3534.fna
RL|S1|C17329	output/vamb_depth/bins/3534.fna
RL|S1|C8267	output/vamb_depth/bins/3534.fna
RL|S1|C10070	output/vamb_depth/bins/3534.fna
RL|S1|C899	output/vamb_depth/bins/3534.fna
RL|S1|C5783	output/vamb_depth/bins/3534.fna
RL|S1|C10801	output/vamb_depth/bins/3534.fna
RL|S1|C15763	output/vamb_depth/bins/3534.fna
RL|S1|C7979	output/vamb_depth/bins/3650.fna
RL|S1|C14810	output/vamb_depth/bins/3807.fna
RL|S1|C15512	output/vamb_depth/bins/405.fna
RL|S1|C17647	output/vamb_depth/bins/4205.fna
RL|S1|C16249	output/vamb_depth/bins/4205.fna
RL|S1|C18150	output/vamb_depth/bins/4205.fna
RL|S1|C6112	output/vamb_depth/bins/4205.fna
RL|S1|C15711	output/vamb_depth/bins/4205.fna
RL|S1|C6899	output/vamb_depth/bins/4205.fna
RL|S1|C18369	output/vamb_depth/bins/4205.fna
RL|S1|C10562	output/vamb_depth/bins/4205.fna
RL|S1|C10773	output/vamb_depth/bins/4205.fna
RL|S1|C4961	output/vamb_depth/bins/4205.fna
RL|S1|C9096	output/vamb_depth/bins/4275.fna
RL|S1|C5198	output/vamb_depth/bins/4436.fna
RL|S1|C14439	output/vamb_depth/bins/4493.fna
RL|S1|C18029	output/vamb_depth/bins/4516.fna
RL|S1|C17842	output/vamb_depth/bins/4596.fna
RL|S1|C15164	output/vamb_depth/bins/4645.fna
RL|S1|C18317	output/vamb_depth/bins/4668.fna
RL|S1|C6271	output/vamb_depth/bins/4668.fna
RL|S1|C18479	output/vamb_depth/bins/4668.fna
RL|S1|C11500	output/vamb_depth/bins/4668.fna
RL|S1|C10335	output/vamb_depth/bins/4668.fna
RL|S1|C3411	output/vamb_depth/bins/4668.fna
RL|S1|C10852	output/vamb_depth/bins/4668.fna
RL|S1|C18026	output/vamb_depth/bins/4668.fna
RL|S1|C8426	output/vamb_depth/bins/4668.fna
RL|S1|C15282	output/vamb_depth/bins/4668.fna
RL|S1|C7934	output/vamb_depth/bins/4668.fna
RL|S1|C8203	output/vamb_depth/bins/4668.fna
RL|S1|C10782	output/vamb_depth/bins/4668.fna
RL|S1|C5393	output/vamb_depth/bins/4668.fna
RL|S1|C2376	output/vamb_depth/bins/4668.fna
RL|S1|C13483	output/vamb_depth/bins/4668.fna
RL|S1|C4941	output/vamb_depth/bins/4668.fna
RL|S1|C15785	output/vamb_depth/bins/4668.fna
RL|S1|C11702	output/vamb_depth/bins/4668.fna
RL|S1|C8044	output/vamb_depth/bins/4668.fna
RL|S1|C14522	output/vamb_depth/bins/4668.fna
RL|S1|C12947	output/vamb_depth/bins/4668.fna
RL|S1|C8812	output/vamb_depth/bins/4668.fna
RL|S1|C1119	output/vamb_depth/bins/4668.fna
RL|S1|C9917	output/vamb_depth/bins/4668.fna
RL|S1|C6948	output/vamb_depth/bins/4668.fna
RL|S1|C1032	output/vamb_depth/bins/4668.fna
RL|S1|C9573	output/vamb_depth/bins/4668.fna
RL|S1|C1191	output/vamb_depth/bins/4668.fna
RL|S1|C12630	output/vamb_depth/bins/4668.fna
RL|S1|C17465	output/vamb_depth/bins/4668.fna
RL|S1|C12768	output/vamb_depth/bins/4668.fna
RL|S1|C3820	output/vamb_depth/bins/4668.fna
RL|S1|C10698	output/vamb_depth/bins/4668.fna
RL|S1|C1453	output/vamb_depth/bins/4668.fna
RL|S1|C5398	output/vamb_depth/bins/4668.fna
RL|S1|C16030	output/vamb_depth/bins/4668.fna
RL|S1|C5133	output/vamb_depth/bins/4668.fna
RL|S1|C10261	output/vamb_depth/bins/4668.fna
RL|S1|C18966	output/vamb_depth/bins/4668.fna
RL|S1|C5038	output/vamb_depth/bins/4668.fna
RL|S1|C7735	output/vamb_depth/bins/4668.fna
RL|S1|C11622	output/vamb_depth/bins/4668.fna
RL|S1|C18510	output/vamb_depth/bins/4668.fna
RL|S1|C16407	output/vamb_depth/bins/4668.fna
RL|S1|C17661	output/vamb_depth/bins/4668.fna
RL|S1|C4121	output/vamb_depth/bins/4668.fna
RL|S1|C9984	output/vamb_depth/bins/4668.fna
RL|S1|C7518	output/vamb_depth/bins/4668.fna
RL|S1|C3914	output/vamb_depth/bins/4668.fna
RL|S1|C327	output/vamb_depth/bins/4668.fna
RL|S1|C11999	output/vamb_depth/bins/4668.fna
RL|S1|C4881	output/vamb_depth/bins/4668.fna
RL|S1|C1985	output/vamb_depth/bins/4668.fna
RL|S1|C6173	output/vamb_depth/bins/4668.fna
RL|S1|C17671	output/vamb_depth/bins/4668.fna
RL|S1|C8945	output/vamb_depth/bins/4668.fna
RL|S1|C429	output/vamb_depth/bins/4668.fna
RL|S1|C5541	output/vamb_depth/bins/4668.fna
RL|S1|C12862	output/vamb_depth/bins/4668.fna
RL|S1|C19346	output/vamb_depth/bins/4668.fna
RL|S1|C11479	output/vamb_depth/bins/4668.fna
RL|S1|C9422	output/vamb_depth/bins/4668.fna
RL|S1|C1546	output/vamb_depth/bins/4668.fna
RL|S1|C3672	output/vamb_depth/bins/4668.fna
RL|S1|C15740	output/vamb_depth/bins/4668.fna
RL|S1|C536	output/vamb_depth/bins/4668.fna
RL|S1|C3322	output/vamb_depth/bins/4668.fna
RL|S1|C7691	output/vamb_depth/bins/4668.fna
RL|S1|C3661	output/vamb_depth/bins/4668.fna
RL|S1|C1333	output/vamb_depth/bins/4668.fna
RL|S1|C17804	output/vamb_depth/bins/4668.fna
RL|S1|C7994	output/vamb_depth/bins/4668.fna
RL|S1|C10289	output/vamb_depth/bins/4668.fna
RL|S1|C10136	output/vamb_depth/bins/4668.fna
RL|S1|C9891	output/vamb_depth/bins/4668.fna
RL|S1|C14353	output/vamb_depth/bins/4668.fna
RL|S1|C12031	output/vamb_depth/bins/4668.fna
RL|S1|C10871	output/vamb_depth/bins/4668.fna
RL|S1|C1464	output/vamb_depth/bins/4668.fna
RL|S1|C18709	output/vamb_depth/bins/4668.fna
RL|S1|C12503	output/vamb_depth/bins/4668.fna
RL|S1|C1722	output/vamb_depth/bins/4668.fna
RL|S1|C4595	output/vamb_depth/bins/4668.fna
RL|S1|C18330	output/vamb_depth/bins/4668.fna
RL|S1|C17980	output/vamb_depth/bins/4668.fna
RL|S1|C11683	output/vamb_depth/bins/4668.fna
RL|S1|C2310	output/vamb_depth/bins/4668.fna
RL|S1|C5335	output/vamb_depth/bins/4668.fna
RL|S1|C9093	output/vamb_depth/bins/4668.fna
RL|S1|C18099	output/vamb_depth/bins/4668.fna
RL|S1|C17898	output/vamb_depth/bins/4668.fna
RL|S1|C14080	output/vamb_depth/bins/4668.fna
RL|S1|C13742	output/vamb_depth/bins/4668.fna
RL|S1|C6776	output/vamb_depth/bins/4668.fna
RL|S1|C11783	output/vamb_depth/bins/4668.fna
